	status	message	query	IP	country	countryCode	region	regionName	city	zip	lat	lon	timezone	isp	org	as
1608	success		37.15.175.129	37.15.175.129	Spain	ES	CT	Catalonia	Sant Boi de Llobregat	08830	41.3435	2.0323	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
1609	success		187.122.210.208	187.122.210.208	Brazil	BR	SP	Sao Paulo	Barueri	06400	-23.4977	-46.8656	America/Sao_Paulo	Claro S.A.	Claro S.A	AS28573 CLARO S.A.
1610	success		31.4.217.195	31.4.217.195	Spain	ES	AN	Andalusia	Seville	41020	37.3831	-5.9707	Europe/Madrid	Vodafone Espana S.A.U.	Vodafone Espana S.A.U	AS12430 VODAFONE ESPANA S.A.U.
1611	success		95.16.63.205	95.16.63.205	Spain	ES	MD	Madrid	Pozuelo de Alarcón	28223	40.4195	-3.8014	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
1612	success		190.0.23.203	190.0.23.203	Colombia	CO	ANT	Antioquia	Armenia	055860	6.1575	-75.7834	America/Bogota	EPM Telecomunicaciones S.A. E.S.P.	EPM Telecomunicaciones S.A. E.S.P	AS13489 EPM Telecomunicaciones S.A. E.S.P.
1613	success		188.123.253.34	188.123.253.34	Russia	RU	MOW	Moscow	Moscow	104015	55.7483	37.6171	Europe/Moscow	"JSC ""AKADO-Stolitsa"""		AS15582 AKADO Stolitsa
1614	success		199.30.16.128	199.30.16.128	United States	US	VA	Virginia	Boydton	23917	36.677696	-78.37471	America/New_York	Microsoft Corporation	Microsoft Azure Cloud (eastus2)	AS8075 Microsoft Corporation
1615	success		77.228.1.14	77.228.1.14	Spain	ES	MD	Madrid	Madrid	28015	40.4163	-3.6934	Europe/Madrid	IPCOM		AS12430 VODAFONE ESPANA S.A.U.
1616	success		202.46.50.18	202.46.50.18	China	CN	GD	Guangdong	Shenzhen		22.5414	114.123	Asia/Shanghai	Beijing Baidu Netcom Science and Technology Co., Ltd.	Sunrise	AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.
1617	success		84.122.81.236	84.122.81.236	Spain	ES	AN	Andalusia	Linares	23700	38.0978	-3.6324	Europe/Madrid	Ono	Cableuropa - ONO, ONO net in whole Spain	AS6739 VODAFONE ONO, S.A.
1618	success		95.61.7.17	95.61.7.17	Spain	ES	AN	Andalusia	Seville	41013	37.3831	-5.9707	Europe/Madrid	Vodafone Espana S.A.U.	Comunitel Global S.A.	AS12430 VODAFONE ESPANA S.A.U.
1619	success		88.179.185.21	88.179.185.21	France	FR	GES	Grand Est	Haguenau	67500	48.8133	7.79125	Europe/Paris	ProXad network / Free SAS	Proxad / Free SAS	AS12322 Free SAS
1620	success		85.137.214.209	85.137.214.209	Spain	ES	AN	Andalusia	Córdoba	14007	37.8994	-4.7741	Europe/Madrid	Ono	ONO_HFC	AS6739 VODAFONE ONO, S.A.
1621	success		79.146.76.236	79.146.76.236	Spain	ES	MD	Madrid	Fuenlabrada	28942	40.2785	-3.7865	Europe/Madrid	RIMA (Red IP Multi Acceso)		AS3352 TELEFONICA DE ESPANA
1622	success		201.255.241.6	201.255.241.6	Argentina	AR	C	Buenos Aires F.D.	San Telmo	1871	-34.6167	-58.368	America/Argentina/Buenos_Aires	Telefonica de Argentina	Telefonica de Argentina	AS22927 Telefonica de Argentina
1623	success		84.123.36.139	84.123.36.139	Spain	ES	VC	Valencia	Valencia	46015	39.4923	-0.4046	Europe/Madrid	Vodafone ONO		AS6739 VODAFONE ONO, S.A.
1624	success		119.63.196.92	119.63.196.92	Japan	JP	13	Tokyo	Chiyoda	100-8111	35.6916	139.768	Asia/Tokyo	Baidu, Inc.	Baidu Japan Inc.	AS38627 Baidu, Inc.
1625	success		95.18.90.252	95.18.90.252	Spain	ES	CB	Cantabria	Torrelavega	39300	43.3503	-4.0456	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
1626	success		95.61.90.3	95.61.90.3	Spain	ES	MD	Madrid	Colmenar Viejo	28770	40.6599	-3.7638	Europe/Madrid	Vodafone Espana S.A.U.	Comunitel Global S.A.	AS12430 VODAFONE ESPANA S.A.U.
1627	success		179.52.36.208	179.52.36.208	Dominican Republic	DO	32	Provincia de Santo Domingo	Santo Domingo Este	10119	18.4513	-69.9353	America/Santo_Domingo	Compañía Dominicana de Teléfonos S. A.	Compañía Dominicana de Teléfonos S. A	AS6400 Compañía Dominicana de Teléfonos S. A.
1628	success		77.210.150.138	77.210.150.138	Spain	ES	MD	Madrid	Madrid	28042	40.4506	-3.60236	Europe/Madrid	VODAFONE-NETWORK		AS12430 VODAFONE ESPANA S.A.U.
1629	success		195.55.66.182	195.55.66.182	Spain	ES	MD	Madrid	Madrid	28001	40.4168	-3.70379	Europe/Madrid	Telefonica De Espana	H _ M Moda S.L.	AS3352 TELEFONICA DE ESPANA
1630	success		83.46.190.186	83.46.190.186	Spain	ES	VC	Valencia	Valencia	46006	39.4923	-0.4046	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1631	success		185.44.31.152	185.44.31.152	Spain	ES	MC	Murcia	Murcia	30168	37.9661	-1.1669	Europe/Madrid	Telecable Murcia	Inet Ftth	AS199853 Telecable Murcia, S.L.
1632	success		186.55.56.120	186.55.56.120	Uruguay	UY	MO	Departamento de Montevideo	Montevideo	11800	-34.8921	-56.1944	America/Montevideo	Administracion Nacional de Telecomunicaciones	Administracion Nacional de Telecomunicaciones	AS6057 Administracion Nacional de Telecomunicaciones
1633	success		37.132.10.110	37.132.10.110	Spain	ES	GA	Galicia	Lugo	27002	43.0097	-7.5521	Europe/Madrid	Orange Spain	Jazztel mobile services	AS12479 Orange Espagne SA
1634	success		5.49.67.35	5.49.67.35	France	FR	HDF	Hauts-de-France	Roubaix	59100	50.6974	3.178	Europe/Paris	BOUYGUES Telecom ISP Wireline	Bouygues Telecom SA	AS5410 Bouygues Telecom SA
1635	success		31.4.222.254	31.4.222.254	Spain	ES	AN	Andalusia	Seville	41020	37.3831	-5.9707	Europe/Madrid	Vodafone Espana S.A.U.	Vodafone Espana S.A.U	AS12430 VODAFONE ESPANA S.A.U.
1636	success		80.254.158.220	80.254.158.220	United Kingdom	GB	ENG	England	London	W1T	51.5074	-0.127758	Europe/London	Scansafe		
1637	success		207.133.80.241	207.133.80.241	United Kingdom	GB	ENG	England	London	W1B	51.5074	-0.127758	Europe/London	DoD Network Information Center	DoD Network Information Center	AS5180 DoD Network Information Center
1638	success		66.249.83.36	66.249.83.36	United States	US	CA	California	Mountain View	94043	37.422	-122.084	America/Los_Angeles	Google LLC	Google LLC	AS15169 Google LLC
1639	success		31.4.196.237	31.4.196.237	Spain	ES	AN	Andalusia	Seville	41006	37.3831	-5.9707	Europe/Madrid	Vodafone Espana S.A.U.	Vodafone Espana S.A.U	AS12430 VODAFONE ESPANA S.A.U.
1640	success		82.159.2.130	82.159.2.130	Spain	ES	MD	Madrid	Parla	28983	40.2308	-3.7601	Europe/Madrid	Ono	PROVIDER, Madritel	AS6739 VODAFONE ONO, S.A.
1641	success		95.23.127.32	95.23.127.32	Spain	ES	CT	Catalonia	Esplugues de Llobregat	08950	41.3772	2.0891	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
1642	success		90.163.174.65	90.163.174.65	Spain	ES	MC	Murcia	Murcia	30110	37.9921	-1.1201	Europe/Madrid	Uni2		AS12479 Orange Espagne SA
1643	success		89.128.55.147	89.128.55.147	Spain	ES	AN	Andalusia	Granada	18015	37.1918	-3.6095	Europe/Madrid	YIF Network		AS12479 Orange Espagne SA
1644	success		202.162.33.234	202.162.33.234	Indonesia	ID	YO	Yogyakarta	Bambanglipuro		-7.95	110.283	Asia/Jakarta	PT Global Prima Utama	Uiinet	AS17996 PT Global Prima Utama
1645	success		81.45.52.122	81.45.52.122	Spain	ES	MD	Madrid	Madrid	28760	40.5167	-3.66479	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1646	success		79.155.224.150	79.155.224.150	Spain	ES	CT	Catalonia	Barcelona	08029	41.387	2.1701	Europe/Madrid	RIMA (Red IP Multi Acceso)		AS3352 TELEFONICA DE ESPANA
1647	success		88.10.1.109	88.10.1.109	Spain	ES	PV	Basque Country	Leioa	48940	43.3357	-2.9865	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1648	success		187.2.26.109	187.2.26.109	Brazil	BR	SP	Sao Paulo	Americana	13465	-22.7112	-47.2928	America/Sao_Paulo	Claro S.A.	Claro S.A	AS28573 CLARO S.A.
1649	success		186.83.138.220	186.83.138.220	Colombia	CO	CAL	Departamento de Caldas	La Dorada	175031	5.4499	-74.6597	America/Bogota	Telmex Colombia S.A.	Telmex Colombia S.A.	AS10620 Telmex Colombia S.A.
1650	success		83.49.58.117	83.49.58.117	Spain	ES	MD	Madrid	Madrid	28041	40.4163	-3.6934	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1651	success		83.37.20.48	83.37.20.48	Spain	ES	MD	Madrid	Madrid	28760	40.5167	-3.66479	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1652	success		200.23.91.150	200.23.91.150	Mexico	MX	CMX	Mexico City	Mexico City	06470	19.4498	-99.1569	America/Mexico_City	Uninet S.A. de C.V.	Petroleos Mexicanos	AS8151 Uninet S.A. de C.V.
1653	success		190.17.235.152	190.17.235.152	Argentina	AR	C	Buenos Aires F.D.	Buenos Aires	1871	-34.6022	-58.3845	America/Argentina/Buenos_Aires	Telecom Argentina S.A	Fibertel	AS7303 Telecom Argentina S.A.
1654	success		213.98.217.80	213.98.217.80	Spain	ES	AN	Andalusia	Baeza	23440	37.9938	-3.471	Europe/Madrid	Telefonica de Espana SAU	TDENET (Red de servicios IP)	AS3352 TELEFONICA DE ESPANA
1655	success		62.83.85.60	62.83.85.60	Spain	ES	CT	Catalonia	Castelldefels	08860	41.2799	1.9733	Europe/Madrid	Vodafone ONO		AS12430 VODAFONE ESPANA S.A.U.
1656	success		89.145.95.2	89.145.95.2	United Kingdom	GB	ENG	England	Maidenhead	SL6	51.5033	-0.6894	Europe/London	NTT Global Data Centers EMEA UK Ltd	GYRON Gyron Internet Ltd AS29017	AS29017 NTT Global Data Centers EMEA UK Ltd.
1657	success		79.82.6.160	79.82.6.160	France	FR	IDF	Île-de-France	Paris	75000	48.8566	2.35222	Europe/Paris	LDCOM	SFR User Data	AS15557 SFR SA
1658	success		146.18.173.105	146.18.173.105	United States	US	TN	Tennessee	Collierville	38017	35.1205	-89.6574	America/Chicago	FedEx Internet Technologies Corporation	FedEx	AS7726 FedEx Internet Technologies Corporation
1659	success		141.212.121.210	141.212.121.210	United States	US	MI	Michigan	Ypsilanti	48198	42.244	-83.5823	America/Detroit	University of Michigan	University of Michigan College of Engineering	AS36375 University of Michigan
1660	success		41.98.76.99	41.98.76.99	Algeria	DZ	31	Oran	Oran	31000	35.6987	-0.634932	Africa/Algiers	Algerie Telecom		AS36947 Telecom Algeria
1661	success		182.118.25.229	182.118.25.229	China	CN	HA	Henan	Zhengzhou		34.7472	113.625	Asia/Shanghai	China Unicom Henan Province Network		AS4837 CHINA UNICOM China169 Backbone
1662	success		182.118.25.227	182.118.25.227	China	CN	HA	Henan	Zhengzhou		34.7472	113.625	Asia/Shanghai	China Unicom Henan Province Network		AS4837 CHINA UNICOM China169 Backbone
1663	success		190.191.79.143	190.191.79.143	Argentina	AR	B	Buenos Aires	Banfield	1828	-34.7698	-58.4579	America/Argentina/Buenos_Aires	Telecom Argentina S.A.	Telecom Argentina S.A	AS7303 Telecom Argentina S.A.
1664	success		190.2.101.139	190.2.101.139	Argentina	AR	S	Santa Fe	Rosario	2000	-32.954	-60.6634	America/Argentina/Cordoba	Teledifusora S.A.	Teledifusora S.A	AS27813 Teledifusora S.A.
1665	success		95.21.249.5	95.21.249.5	Spain	ES	CT	Catalonia	Esplugues de Llobregat	08950	41.3772	2.0891	Europe/Madrid	Orange Spain	Jazztel triple play services	AS12479 Orange Espagne SA
1666	success		81.61.41.204	81.61.41.204	Spain	ES	MD	Madrid	Madrid	28031	40.4163	-3.6934	Europe/Madrid	Ono	ONO_HFC	AS6739 VODAFONE ONO, S.A.
1667	success		123.125.71.23	123.125.71.23	China	CN	BJ	Beijing	Beijing		39.9075	116.3972	Asia/Shanghai	China Unicom Beijing Province Network		AS4808 China Unicom Beijing Province Network
1668	success		65.55.215.98	65.55.215.98	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Microsoft Corporation	Microsoft Corporation	AS8075 Microsoft Corporation
1669	success		157.55.33.34	157.55.33.34	United States	US	WA	Washington	Quincy-moses Lake	98848	47.2342	-119.8525	America/Los_Angeles	Microsoft Corporation	Microsoft Corporation	AS8075 Microsoft Corporation
1670	success		46.26.46.212	46.26.46.212	Spain	ES	CN	Canary Islands	Las Palmas de Gran Canaria	35008	28.1	-15.4098	Atlantic/Canary	Vodafone-BB Global	Vodafone Espana, S.A.U	AS12430 VODAFONE ESPANA S.A.U.
1671	success		66.249.75.28	66.249.75.28	United States	US	CO	Colorado	Aurora	80014	39.6663	-104.8343	America/Denver	Google LLC	Google LLC	AS15169 Google LLC
1672	success		184.73.59.145	184.73.59.145	United States	US	VA	Virginia	Ashburn	20149	39.0438	-77.4874	America/New_York	Amazon.com	AWS EC2 (us-east-1)	AS14618 Amazon.com, Inc.
1673	success		189.215.199.50	189.215.199.50	Mexico	MX	GRO	Guerrero	Acapulco de Juárez	39500	16.8917	-99.8721	America/Mexico_City	Cablemas Telecomunicaciones SA de CV	Cablemas Telecomunicaciones SA de CV	AS28509 Cablemas Telecomunicaciones SA de CV
1674	success		87.112.203.128	87.112.203.128	United Kingdom	GB	ENG	England	Manchester	M26	53.5515	-2.3311	Europe/London	PlusNet plc.	PlusNet Plc	AS6871 Plusnet
1675	success		88.174.122.237	88.174.122.237	France	FR	PDL	Pays de la Loire	Arnage	72230	47.9287	0.1834	Europe/Paris	Proxad / Free SAS	ProXad network / Free	AS12322 Free SAS
1676	success		81.35.208.121	81.35.208.121	Spain	ES	MD	Madrid	Madrid	28005	40.4163	-3.6934	Europe/Madrid	Telefonica de Espana SAU	RIMA (Red IP Multi Acceso)	AS3352 TELEFONICA DE ESPANA
1677	success		46.193.166.127	46.193.166.127	France	FR	IDF	Île-de-France	Paris	75008	48.8733	2.30572	Europe/Paris	WIFIRST SAS Network	Wifirst S.	AS52075 Wifirst S.A.S.
1678	success		5.255.253.81	5.255.253.81	Russia	RU	MOW	Moscow	Moscow	101194	55.7332	37.5833	Europe/Moscow	Yandex enterprise network	Yandex LLC	AS208722 Global DC Oy
1679	success		186.188.255.16	186.188.255.16	Panama	PA	8	Provincia de Panama	Panama City	34002	8.9948	-79.523	America/Panama	Cable Onda	Cable Onda	AS18809 Cable Onda
1680	success		194.50.141.137	194.50.141.137	Russia	RU	MOS	Moscow Oblast	Golitsyno	143041	55.6021	36.9812	Europe/Moscow	Objedinennye Seti Ltd.	Objedinennye Seti Ltd.	AS198539 Objedinennye Seti Ltd.
1681	success		220.181.108.187	220.181.108.187	China	CN	BJ	Beijing	Beijing		39.9042	116.407	Asia/Shanghai	IDC, China Telecommunications Corporation		AS23724 IDC, China Telecommunications Corporation
1682	success		95.60.141.205	95.60.141.205	Spain	ES	AN	Andalusia	Seville	41013	37.3831	-5.9707	Europe/Madrid	Comunitel Global		AS12430 VODAFONE ESPANA S.A.U.
1683	success		5.254.139.204	5.254.139.204	Sweden	SE	AB	Stockholm County	Stockholm	100 05	59.3293	18.0686	Europe/Stockholm	VPNTunnel		
1684	success		199.30.20.235	199.30.20.235	United States	US	VA	Virginia	Boydton	23917	36.677696	-78.37471	America/New_York	Microsoft Corporation	Microsoft Azure Cloud (eastus2)	AS8075 Microsoft Corporation
1685	success		148.251.23.114	148.251.23.114	Germany	DE	SN	Saxony	Falkenstein	08223	50.475	12.365	Europe/Berlin	Hetzner Online GmbH	Hetzner	AS24940 Hetzner Online GmbH
1686	success		80.196.101.243	80.196.101.243	Denmark	DK	84	Capital Region	Copenhagen	2400	55.7143	12.5168	Europe/Copenhagen	TDC Tele Danmark	Zitcom A-S	AS3292 TDC A/S
1687	success		183.91.14.219	183.91.14.219	Vietnam	VN	HN	Hanoi	Hanoi		21.0313	105.8516	Asia/Bangkok	CMC Telecom Infrastructure Company	CMCTELECOM	AS38732 CMC Telecom Infrastructure Company
1688	success		190.199.209.160	190.199.209.160	Venezuela	VE	G	Carabobo	Valencia		10.179	-67.9991	America/Caracas	CANTV Servicios, Venezuela	CANTV Servicios, Venezuela	AS8048 CANTV Servicios, Venezuela
1689	success		31.4.187.19	31.4.187.19	Spain	ES	CT	Catalonia	Barcelona	08013	41.387	2.1701	Europe/Madrid	VODAFONE-NETWORK	Vodafone Espana S.A.U	AS12430 VODAFONE ESPANA S.A.U.
1690	success		80.35.187.33	80.35.187.33	Spain	ES	CT	Catalonia	Barcelona	08004	41.387	2.1701	Europe/Madrid	RIMA (Red IP Multi Acceso)		AS3352 TELEFONICA DE ESPANA
1691	success		190.192.86.165	190.192.86.165	Argentina	AR	N	Misiones	Posadas	3300	-27.3833	-55.8833	America/Argentina/Cordoba	Telecom Argentina S.A.	Telecom Argentina S.A	AS7303 Telecom Argentina S.A.
1692	success		157.55.33.23	157.55.33.23	United States	US	WA	Washington	Quincy-moses Lake	98848	47.2342	-119.8525	America/Los_Angeles	Microsoft Corporation	Microsoft Corporation	AS8075 Microsoft Corporation
1693	success		189.131.185.170	189.131.185.170	Mexico	MX	CMX	Mexico City	Alvaro Obregon	01000	19.3624	-99.2074	America/Mexico_City	Uninet S.A. de C.V	Gestión de direccionamiento UniNet	AS8151 Uninet S.A. de C.V.
1694	success		209.19.180.12	209.19.180.12	United States	US	IA	Iowa	Cedar Rapids	52406	41.9713	-91.6567	America/Chicago	Involta	Involta	AS14230 Involta
1695	success		123.125.71.17	123.125.71.17	China	CN	BJ	Beijing	Beijing		39.9075	116.3972	Asia/Shanghai	China Unicom Beijing Province Network		AS4808 China Unicom Beijing Province Network
1696	success		2.197.29.235	2.197.29.235	Italy	IT	21	Piedmont	Turin	10122	45.0914	7.6639	Europe/Rome	Telecom Italia Mobile		AS16232 Telecom Italia S.p.A.
1697	success		74.80.133.228	74.80.133.228	United States	US	FL	Florida	Vero Beach	32963	27.6723	-80.3648	America/New_York	Colostore.com	Colostore.com	AS12260 Colostore.com
1698	success		201.29.39.122	201.29.39.122	Brazil	BR	RJ	Rio de Janeiro	Nilopolis	26500	-22.8045	-43.4111	America/Sao_Paulo	Telemar Norte Leste S.A.	Telemar Norte Leste S.A	AS7738 Telemar Norte Leste S.A.
1699	success		189.48.82.104	189.48.82.104	Brazil	BR	AP	Amapa	Macapa	68900	0.5987	-50.7685	America/Belem	Telemar Norte Leste S.A.	Telemar Norte Leste S.A.	AS7738 Telemar Norte Leste S.A.
1700	success		93.91.219.6	93.91.219.6	Poland	PL	04	Kujawsko-Pomorskie	Mała Nieszawka	87-102	52.9841	18.5391	Europe/Warsaw	Kujawsko-Pomorskie Centrum Kompetencji Cyfrowych Sp. z o.o.	Urzad Marszalkowski Wojewodztwa Kujawsko-Pomorskiego	AS42968 Kujawsko-Pomorskie Centrum Kompetencji Cyfrowych Sp. z o.o.
1701	success		192.99.15.56	192.99.15.56	Canada	CA	QC	Quebec	Beauharnois	J6N	45.3151	-73.8779	America/Toronto	OVH SAS	OVH Hosting, Inc.	AS16276 OVH SAS
1702	success		114.24.157.104	114.24.157.104	Taiwan	TW	NWT	New Taipei	New Taipei		24.9389	121.5422	Asia/Taipei	Chunghwa Telecom Co., Ltd.	Chunghwa Telecom Co. Ltd.	AS3462 Data Communication Business Group
1703	success		85.214.138.248	85.214.138.248	Germany	DE	BE	Land Berlin	Berlin	10587	52.5234	13.3224	Europe/Berlin	Strato AG	Strato AG	AS6724 Strato AG
1704	success		199.30.20.11	199.30.20.11	United States	US	VA	Virginia	Boydton	23917	36.677696	-78.37471	America/New_York	Microsoft Corporation	Microsoft Azure Cloud (eastus2)	AS8075 Microsoft Corporation
1705	success		76.232.177.219	76.232.177.219	United States	US	CA	California	Ceres	95307	37.5855	-120.9453	America/Los_Angeles	AT&T Services, Inc.	AT&T Corp	AS7018 AT&T Services, Inc.
1706	success		5.50.255.124	5.50.255.124	France	FR	IDF	Île-de-France	Paris	75000	48.8566	2.35222	Europe/Paris	BOUYGUES Telecom ISP Wireline	Bouygues Telecom SA	AS5410 Bouygues Telecom SA
1707	success		46.27.161.21	46.27.161.21	Spain	ES	CT	Catalonia	Barcelona	08030	41.387	2.1701	Europe/Madrid	Vodafone-BB Global	Vodafone Espana, S.A.U	AS12430 VODAFONE ESPANA S.A.U.
1708	success		50.10.5.106	50.10.5.106	United States	US	WA	Washington	Bellevue	98007	47.5822	-122.137	America/Los_Angeles	Clear Wireless LLC	Clear Wireless LLC	
1709	success		206.80.118.113	206.80.118.113	United States	US	IL	Illinois	Chicago	60666	41.8781	-87.6298	America/Chicago	Involta	Involta	AS14230 Involta
1710	success		157.55.35.102	157.55.35.102	Canada	CA	ON	Ontario	Toronto	M5A	43.6532	-79.3832	America/Toronto	Microsoft Corporation	Microsoft Corporation	AS8075 Microsoft Corporation
1711	success		65.55.24.217	65.55.24.217	United States	US	WA	Washington	Quincy-moses Lake	98848	47.2342	-119.8525	America/Los_Angeles	Microsoft Corporation	Microsoft Corporation	AS8075 Microsoft Corporation
1712	success		179.58.95.44	179.58.95.44	Bolivia	BO	L	Departamento de La Paz	La Paz		-16.5068	-68.1259	America/La_Paz	Nuevatel PCS de Bolivia S.A.	NuevatelVL	AS28024 Nuevatel PCS de Bolivia S.A.
1713	success		199.30.25.135	199.30.25.135	United States	US	WA	Washington	Quincy	98848	47.233	-119.852	America/Los_Angeles	Microsoft Corporation	Microsoft Azure Cloud (westus2)	AS8075 Microsoft Corporation
1714	success		199.30.20.161	199.30.20.161	United States	US	VA	Virginia	Boydton	23917	36.677696	-78.37471	America/New_York	Microsoft Corporation	Microsoft Azure Cloud (eastus2)	AS8075 Microsoft Corporation
1715	success		189.137.173.32	189.137.173.32	Mexico	MX	CMX	Mexico City	Tlalpan	14000	19.2928	-99.1612	America/Mexico_City	Uninet S.A. de C.V	Gestión de direccionamiento UniNet	AS8151 Uninet S.A. de C.V.
1716	success		78.233.175.149	78.233.175.149	France	FR	ARA	Auvergne-Rhone-Alpes	Villefontaine	38090	45.6162	5.1498	Europe/Paris	Proxad / Free SAS	ProXad network / Free	AS12322 Free SAS
1717	success		95.60.36.141	95.60.36.141	Spain	ES	CT	Catalonia	Bigues i Riells	08415	41.6833	2.2333	Europe/Madrid	Vodafone-BB Global	Vodafone Espana S.A.U	AS12430 VODAFONE ESPANA S.A.U.
1718	success		31.36.9.30	31.36.9.30	France	FR	NAQ	Nouvelle-Aquitaine	Lormont	33310	44.8809	-0.5203	Europe/Paris	Bouygues Telecom ISP Wireline		AS5410 Bouygues Telecom SA
1719	success		186.23.137.154	186.23.137.154	Argentina	AR	C	Buenos Aires F.D.	Buenos Aires	1871	-34.6022	-58.3845	America/Argentina/Buenos_Aires	Telecentro S.A.	Telecentro S.A	AS27747 Telecentro S.A.
1720	success		79.155.99.203	79.155.99.203	Spain	ES	CT	Catalonia	Barcelona	08021	41.387	2.1701	Europe/Madrid	RIMA (Red IP Multi Acceso)		AS3352 TELEFONICA DE ESPANA
1721	success		31.4.192.62	31.4.192.62	Spain	ES	AN	Andalusia	Seville	41007	37.3831	-5.9707	Europe/Madrid	Vodafone Espana S.A.U.	Vodafone Espana S.A.U	AS12430 VODAFONE ESPANA S.A.U.
1722	success		202.46.63.121	202.46.63.121	China	CN	GD	Guangdong	Shenzhen		22.5414	114.123	Asia/Shanghai	Beijing Baidu Netcom Science and Technology Co., Ltd.	Sunrise	AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.
1723	success		220.181.108.146	220.181.108.146	China	CN	BJ	Beijing	Beijing		39.9042	116.407	Asia/Shanghai	IDC, China Telecommunications Corporation		AS23724 IDC, China Telecommunications Corporation
